RelativePath,FunctionName,dep,dep_count,dexp,dexp_count
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_port,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_port2,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_reverse_dns,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_sess_addrs,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_sockaddr,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_set_sockaddr_any,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_use_ipv6,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_v6tov4,[],0,[],0
proftpd-1.3.5b/src/netaddr.c,pr_netaddr_validate_dns_str,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_close_scoreboard,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_delete_scoreboard,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_get_scoreboard,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_get_scoreboard_mutex,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_open_scoreboard,[],0,['write'],1
proftpd-1.3.5b/src/scoreboard.c,pr_restore_scoreboard,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_rewind_scoreboard,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_entry_add,['read'],1,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_entry_del,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_entry_get,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_entry_kill,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_entry_read,['read'],1,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_entry_update,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_get_daemon_pid,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_get_daemon_uptime,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_scoreboard_scrub,['read'],1,['write'],1
proftpd-1.3.5b/src/scoreboard.c,pr_set_scoreboard,[],0,[],0
proftpd-1.3.5b/src/scoreboard.c,pr_set_scoreboard_mutex,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_end,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_get_disconnect_reason,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_get_protocol,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_get_ttyname,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_send_banner,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_set_idle,[],0,[],0
proftpd-1.3.5b/src/session.c,pr_session_set_protocol,[],0,[],0
proftpd-1.3.5b/src/event.c,pr_event_dump,[],0,[],0
proftpd-1.3.5b/src/event.c,pr_event_generate,[],0,[],0
proftpd-1.3.5b/src/event.c,pr_event_listening,[],0,[],0
proftpd-1.3.5b/src/var.c,pr_var_delete,[],0,[],0
proftpd-1.3.5b/src/var.c,pr_var_exists,[],0,[],0
proftpd-1.3.5b/src/var.c,pr_var_get,[],0,[],0
proftpd-1.3.5b/src/var.c,pr_var_next,[],0,[],0
proftpd-1.3.5b/src/var.c,pr_var_rewind,[],0,[],0
proftpd-1.3.5b/src/var.c,pr_var_set,[],0,[],0
proftpd-1.3.5b/src/var.c,var_free,[],0,[],0
proftpd-1.3.5b/src/var.c,var_init,[],0,[],0
